customer_id,call_duration_sec,calls_per_day,night_call_ratio,sim_age_days,recharge_amount,unique_contacts,location_changes,device_changes,in_out_ratio,fraud
CUST000108,151.41083562531247,1.0,0.5580790103551142,1.0,268.7955809031161,54.10144454712338,3,0,1.082436581207528,1
CUST000109,219.88284202025346,14.343368399062634,0.4692338162074088,706.5515373139542,5.0,57.759098610084294,2,1,0.8941826420831762,1
CUST000110,151.3043374376952,54.71278273775461,0.29887529056630124,198.9850035929068,292.49495284391975,17.27453630231182,5,1,1.249891590682025,1
CUST000111,1.0,102.61818639836449,0.23379665328331017,256.52612555470546,332.8750165303737,53.186930769566914,3,2,1.0711828778738672,1
CUST000112,197.26303458434057,44.266786214681794,0.5458590585902549,660.5067731932293,84.37288073021656,1.0,1,0,0.0872305926937047,1
CUST000113,35.69950872695165,28.980707392839108,0.40652979719062277,846.9755011927007,5.0,71.53139589443188,4,3,0.02,1
CUST000114,62.58007299858501,75.12855992619978,0.4684215753881946,742.3744889494471,477.32232634251983,56.13523615219214,1,1,1.0972630277206779,1
CUST000115,189.33070500053236,1.0,0.5299798073281398,91.10008480165132,214.80213799478548,46.89726899662787,3,0,0.5742964904858558,1
CUST000116,1.0,1.0,0.448102417633238,61.024987103643895,283.35230816486734,42.931303083772136,1,2,0.6660938262584435,1
CUST000117,79.68235748741125,60.04517104258305,0.311116594193752,1.0,351.48464819337744,26.920195830758033,2,0,1.3722870167563335,1
CUST000118,1.0,47.44372083503741,0.6661808313817797,262.6632163263038,228.18366093249418,47.40294426136053,4,0,0.4522267646368678,1
CUST000119,79.52715643891162,32.73419444375066,0.3956742536721489,1.0,260.2086471640795,40.054554752707446,1,2,1.1009281895341887,1
CUST000120,90.86052701619525,1.0,0.26109121909978106,247.0762490185643,141.15322854678806,43.43531577728757,0,1,0.873514550077338,1
CUST000121,335.66474365619547,1.0,0.3288584512503327,16.214102540126646,378.5198699655567,22.593875817379093,1,1,0.8429583590394399,1
CUST000122,122.96286008642087,1.0,0.39023282242720964,482.31469229899153,74.46561006931898,61.533019672239476,5,0,1.1887760523093416,1
CUST000123,247.571337766925,34.33662322822647,0.4972526253494731,76.40690282427627,363.2181197905997,81.50596117805145,1,2,1.633343228147337,1
CUST000124,98.06036281738733,60.32350857683146,0.4552754751614212,1.0,22.459784590845715,18.142364167603585,1,0,0.28969984138430216,1
CUST000125,130.180432362028,62.71978158096967,0.08190414400485409,175.24241348012418,380.8996090587136,62.60903034218228,0,1,0.02,1
CUST000126,109.56025768160387,57.69345039904789,0.48239469495467274,133.85148100953433,5.0,58.35900551001066,3,0,1.2841465159926386,1
CUST000127,80.18003253889503,43.19983420974329,0.2542924327033147,726.4658034823098,280.8166746823976,42.351647603821064,3,0,0.24462821729931616,1
CUST000128,191.68730625900403,7.066018465494551,0.2770877862242517,1.0,461.70365390941686,7.894748718334345,2,1,0.5882431865026228,1
CUST000129,131.47123411222918,1.822454948361468,0.2619742871340692,189.09362556400913,5.0,80.79566451678939,2,0,0.02,1
CUST000130,200.55578532150076,33.43144863834023,0.7781723173617712,97.93138124440554,505.5474349652943,67.20472356548123,2,1,1.6115694011006383,1
CUST000131,199.12076654119963,1.0,0.178856495039706,284.69960399385695,483.5269070506205,1.0,6,0,1.0742713825246784,1
CUST000132,177.04568257798388,1.0,0.23742806112283812,516.9495313553045,227.04425748622089,66.02945077906892,2,0,0.7920794985846805,1
CUST000133,121.51630622577986,27.843094095385098,0.3380515163162311,749.1958852199439,201.1725092485674,50.131657637949324,3,0,1.087099791613349,1
CUST000134,179.71600238082215,1.0,0.16309980776100166,713.2188677108637,82.19590351440806,46.479609565434146,1,0,0.8894978927471486,1
CUST000135,82.01653435507893,1.0,0.4016323139548788,437.44920998626753,253.23828908154655,35.23013620448935,7,2,0.18035988849952544,0
CUST000136,179.6120277064576,9.607914720488992,0.16115860202845836,1.0,410.4849093186167,30.535710765836214,3,0,1.3451786097663987,1
CUST000137,176.80504275897533,17.78398402230645,0.35913189555666464,339.7732531424297,165.7290189260612,28.838213917252354,1,0,1.3807806916473333,1
CUST000138,78.3177679397195,1.0,0.5706419318487626,1.0,209.44804213482047,5.6919914266778875,1,0,0.3987601102838644,1
CUST000139,107.60989276674039,80.97407159439862,0.5639725752001696,557.4057887996377,5.0,10.687587625391398,3,3,0.43729410045488315,1
CUST000140,225.19330326867743,1.0,0.47084240120282617,261.73457972455174,9.6727791001573,8.22524334860693,1,1,0.7693447538162783,1
CUST000141,70.65402701165286,90.87673213689465,0.32097709294956783,872.025577130637,421.2718124350341,18.5193209162866,4,2,1.076042748908406,1
CUST000142,164.43264717260368,5.09954893577455,0.4320217807886152,362.83100904912357,301.05046188829283,22.277066541972797,1,2,0.8189628467855168,1
CUST000143,44.22890710440997,34.695836870380134,0.5471833578916643,848.359651305379,5.0,53.97391553016448,4,2,1.6097983437991963,1
CUST000144,1.0,1.0,0.22396402642531382,454.80970962300023,198.440048364776,96.80931509688952,1,2,1.0752665061830182,1
CUST000145,194.23168681644853,65.32266189988908,0.35638044407703723,184.033703711797,5.0,42.98211759791551,2,0,0.28283990856982166,1
CUST000146,30.959226432550977,129.29384132742953,0.3487670330858944,1.0,440.94927262113276,25.67588228345147,4,0,1.1523060275339598,1
CUST000147,103.22987986881085,34.071084446275165,0.18380003354586802,442.95550544056573,154.64842333919802,49.119984202458184,4,1,0.539230209072328,1
CUST000148,243.4319911239274,76.14082735214006,0.4462934994746983,658.0613338681496,490.78186065265066,33.01475121808848,3,0,0.5093234301882942,1
CUST000149,41.38737008185902,67.80664070473023,0.3318403516608426,36.415128354727415,271.4060210311785,1.0,2,0,1.2065141995234543,1
CUST000150,233.71544863313846,64.25698913564653,0.23705104178671582,209.9663298387407,116.37006362386973,52.89155359234957,1,0,0.02,1
CUST000151,231.7306203738326,146.82701499452259,0.14434161009793384,1.0,390.9158545552576,45.48658756271742,3,1,0.9897736705971741,1
CUST000152,137.62710537251638,83.00413815235757,0.3581007068812144,801.8706953939663,564.950793669139,53.97815666331978,4,1,0.6702128054646271,1
CUST000153,216.53345345088752,47.75685907535737,0.5778323979136126,1.0,255.50345832178394,60.053543319957996,5,2,1.2697030050781424,1
CUST000154,222.41365593144974,32.83189382723437,0.2421525376827942,472.99634333599386,407.30069746330395,1.0,2,0,0.8309558869357627,1
CUST000155,37.434503219941504,139.0771653489365,0.3359029662337621,204.64992111747517,461.02668385810205,1.0,2,0,0.02,1
CUST000156,52.1259163690234,1.0,0.6548731955634363,299.81286489922337,170.83947997133532,67.61811772127976,2,2,0.02,1
CUST000157,335.2278184508938,66.13915927806963,0.4943493960131377,1.0,382.1373905220054,1.0,4,0,0.9518505202077173,1
CUST000158,18.103150169748915,64.56423221158737,0.45260048165466576,292.51976588614207,233.86010150791066,33.55168630455359,2,1,0.44895297248738997,1
CUST000159,81.37208642449156,15.707078181163396,0.22815234747527338,808.3699151152474,289.3801366824313,93.52929550838897,4,1,0.7152897881648902,1
CUST000160,120.83062502067233,40.78183379192727,0.1632672838093362,585.2821134120452,507.6287334132623,46.09792306364337,2,0,1.674518014602571,1
CUST000161,51.44603992790701,37.936749711376876,0.37012646316897757,335.5784374540106,5.0,1.0,2,0,1.3191929800355067,1
CUST000162,72.43933953976088,6.833643100583998,0.3987778689270368,199.76414977788943,265.3100281791935,17.266118997556,4,0,0.42617098828070954,1
CUST000163,197.2597482413043,44.95018570097108,0.6220635153127851,823.3610752540826,178.80705151669076,82.66882039459162,3,0,0.8165818558439243,1
CUST000164,136.5720837813696,72.35954436916036,0.21386438515288794,425.86453945142654,282.66027537600866,43.39635067818943,6,1,2.6050287426943077,1
CUST000165,338.618590121053,73.20645489385217,0.45912145893144496,205.8305057612609,155.08211802516325,77.73367181862753,1,3,0.9957856453395608,1
CUST000166,44.092623184445465,42.96624014893151,0.3895980150915821,61.988207616930396,142.32896643120057,75.37552515507394,4,1,0.8778708759768621,0
CUST000167,37.68049491246224,26.712091354322666,0.21641125753287752,418.3355780129392,172.24585682221874,88.98116937004465,2,0,0.17573679400508513,1
CUST000168,1.0,92.23106313150083,0.15465296249105298,563.446792160003,344.7765048062073,56.26950710928429,2,1,0.02,1
CUST000169,1.0,1.0,0.5298473260130402,107.54836796457178,534.770606013408,38.89805578772491,1,2,0.6027636669145913,1
CUST000170,81.80157520022014,39.28551380449066,0.688065679294401,781.3442966813282,435.8079332303104,19.372092471324898,2,0,0.09818079451607309,1
CUST000171,232.87238258531823,100.84640538748043,0.3705584162311653,70.10782321906696,168.5812405559108,68.47203402514867,2,1,0.17383234962989136,0
CUST000172,345.3107198272574,81.08017647150626,0.6644363937492109,603.7608631624705,241.56889868348782,59.66709750097503,1,1,0.8556548017994985,1
CUST000173,218.7426755126504,32.683068063496364,0.8299231881136515,252.7842433485928,169.04937697360174,1.0,0,0,1.1635504762651845,1
CUST000174,201.93465142411722,27.31588669704137,0.3840371293237635,228.3182834948763,272.72061667044136,1.0,0,1,0.621022974677516,1
CUST000175,147.9098406035852,113.92160767083399,0.5705879497375529,263.1740247670849,320.40806151889296,42.645196567103056,1,1,0.9236723260307921,1
CUST000176,219.79032725390277,39.91015192971516,0.22712521281386708,96.96475014468123,289.37235137469185,25.64635211207863,0,1,1.4518461199287531,1
CUST000177,1.0,72.66498973048915,0.48815048202121386,535.4540243128424,441.2430260921575,30.888511856994324,2,1,1.0935458891164924,1
CUST000178,56.440370123757404,16.523095782196204,0.13032383390092328,353.08984072610264,379.93477869002527,3.8008595929659386,1,3,1.2637033896278589,1
CUST000179,200.5735432472799,112.73114814971285,0.5516812594292293,148.40473307765993,406.8041634951319,17.44264643889199,4,1,0.6761169891089216,1
CUST000180,64.90249193184351,60.9264013360865,0.5492608067165604,100.19327833186546,233.20845696560173,1.0,1,0,0.1795017005344265,1
CUST000181,79.31074320126511,49.08252212576598,0.14894958844840947,340.6399715624063,408.16412125382453,24.74691922756418,0,2,0.47610479118363774,1
CUST000182,89.61410687630453,30.231398392973233,0.1754826371912323,171.4022517125926,5.0,31.078900056420643,1,2,1.3137542185146383,1
CUST000183,192.93408228017344,43.9650316990464,0.36081347809604214,160.92040931717082,29.55766389500178,71.25298564292252,2,0,0.3072964367232415,1
CUST000184,89.80555580648229,121.79755192124105,0.6213142678797333,512.6477578590184,376.9119970630867,46.68566228859504,3,2,0.43605483402729545,1
CUST000185,210.82671663441891,22.405869475983764,0.4466044127916182,1.0,314.2397297347096,70.34083348438989,2,0,0.8587482670975174,1
CUST000186,197.14683571359956,55.79525960010311,0.2507979670032084,445.2251436809494,294.2246081740831,21.93895480710377,5,1,1.119285734859638,1
CUST000187,278.6382136995534,47.21284996709196,0.5445473945666911,1.2271833294749968,569.7666870902904,42.67839163483822,2,1,1.444139788482463,1
CUST000188,229.03718960517114,57.15244721732022,0.503917948289981,12.98281995102974,114.69119277665337,22.531484844451516,4,1,0.02,1
CUST000189,189.9136114352071,71.83455249364906,0.3196764912774855,1.0,237.69917433614225,9.369508433800046,3,0,0.02,1
CUST000190,133.07255616673754,38.21820543020846,0.6610801566207675,1.0,256.40277790072906,1.0,2,0,0.5009224561990759,1
CUST000191,98.68036354866041,49.5786795512174,0.26382339014572787,431.6705304568892,57.825439339199164,63.625688379170306,4,0,0.6528289760268359,1
CUST000192,242.94099847908154,58.099858244107295,0.5751579366694106,1.0,5.0,1.0,7,2,0.7084329142664362,1
CUST000193,104.99871420041863,44.44893339363432,0.30903688893415865,332.84525824445313,174.55717276432364,67.98000585516714,1,1,1.2414109472159696,1
CUST000194,80.26357720838291,49.82112688224673,0.32455176959114623,179.24275182643314,441.52516179913704,44.6859774299141,2,1,1.0206420111456695,1
CUST000195,108.25696180105678,77.86205445693895,0.3158512365552128,654.1427299511992,554.7427712500385,30.47218307502667,3,1,1.8670296267313415,1
CUST000196,157.60053914124114,1.0,0.8009998033279181,349.409121391858,324.5341722952778,67.01453152267896,1,0,0.13391082325326686,1
CUST000197,89.34966117842603,101.60431294976127,0.10150947479937762,820.6216914478324,478.83563842844455,1.0,1,0,0.8187320748821594,1
CUST000198,162.81044149107893,110.79652270622373,0.43555702000003627,97.72939805027303,159.8579889494996,1.0,2,0,0.2216165081073298,1
CUST000199,250.94717885959687,74.88360782135135,0.20564820550360743,16.35020652904217,145.07951554137105,5.132899772451225,7,0,0.23325314917329898,1
CUST000200,65.35656985410215,50.46501054323083,0.39341852784446335,30.811120185903405,5.0,115.9787746247615,2,2,0.6569698897115086,1
CUST000201,115.62434804898899,12.045352782320254,0.5118274235607246,399.463431068842,308.5502629804106,35.49046006802852,1,1,0.970358729785487,1
CUST000202,227.4634053429337,31.94320399692106,0.4338015631891088,196.96534873231474,236.05298996039798,25.37500733540554,0,3,1.4749606867958918,1
CUST000203,208.61658003927835,30.308476072864465,0.22296903436704474,467.7588901432997,335.16507509286384,105.2808153143066,3,1,0.11178243289571355,1
CUST000204,86.48004840557657,79.11221063048433,0.3985820056216709,510.1673434193069,378.76604932388926,74.54354529422871,3,1,0.6354676505673176,0
CUST000205,41.8451996385605,1.0,0.230416395872014,281.91416643145703,126.64260788972817,1.0,1,1,1.2551547066484003,1
CUST000206,122.1627032392106,30.558632393758366,0.30129304029661846,212.02754443393448,361.2309565334998,7.918638591198423,3,1,1.5835452800331922,1
CUST000207,159.9332305429226,63.794174935889785,0.4238353865610596,1.0,5.0,1.0,1,0,0.7078131029707546,1
